Artist,Category,Streams,Revenue (USD),Country,Year,Most Popular Song,Subscription Type,Age Group,Danceability,Energy,Tempo,Valence
Justin Bieber,Pop,818271,42248.28,Australia,2019,As Long As You Love Me,Free,45+,,,,
Justin Bieber,Pop,520201,21778.66,Spain,2020,Catching Feelings,Premium,18-24,,,,
Justin Bieber,Pop,902115,35499.58,France,2023,Take You,Premium,45+,,,,
Justin Bieber,Pop,83061,3411.0,Spain,2020,Right Here,Premium,35-44,,,,
Justin Bieber,Pop,342329,16457.62,Canada,2020,Fall,Free,18-24,,,,
Justin Bieber,Pop,70422,3539.43,USA,2019,Die In Your Arms,Premium,25-34,,,,
Justin Bieber,Pop,158276,6098.67,USA,2019,Thought Of You,Premium,13-17,,,,
Justin Bieber,Pop,429599,21103.79,South Korea,2024,Beauty And A Beat,Free,25-34,,,,
Justin Bieber,Pop,226865,14330.0,South Korea,2021,One Love,Premium,25-34,,,,
Justin Bieber,Pop,649057,30959.32,Brazil,2023,Be Alright,Premium,18-24,,,,
Justin Bieber,Pop,81090,3824.6,Mexico,2020,Believe,Premium,18-24,,,,
Justin Bieber,Pop,632222,39104.4,Spain,2020,Only Thing I Ever Get For Christmas,Premium,18-24,,,,
Justin Bieber,Pop,502137,29613.35,Italy,2024,Mistletoe,Free,45+,,,,
Justin Bieber,Pop,840735,32052.11,Spain,2019,The Christmas Song (Chestnuts Roasting On An Open Fire),Free,35-44,,,,
Justin Bieber,Pop,783448,37743.9,India,2024,Santa Claus Is Coming To Town,Free,45+,,,,
Justin Bieber,Pop,488372,23457.32,Italy,2021,Fa La La,Free,25-34,,,,
Justin Bieber,Pop,375590,13512.62,Netherlands,2023,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,Free,13-17,,,,
Justin Bieber,Pop,131321,8129.79,Brazil,2021,Drummer Boy,Free,25-34,,,,
Justin Bieber,Pop,786158,25822.84,Mexico,2022,Christmas Eve,Premium,45+,,,,
Justin Bieber,Pop,801494,37798.21,Netherlands,2019,All I Want Is You,Premium,13-17,,,,
Justin Bieber,Pop,752910,49642.88,Italy,2019,Home This Christmas,Premium,45+,,,,
Justin Bieber,Pop,437459,26126.07,France,2020,Silent Night,Premium,13-17,,,,
Justin Bieber,Pop,231314,11808.34,Canada,2019,Christmas Love,Free,45+,,,,
Justin Bieber,Pop,188529,11828.87,Mexico,2023,Fa La La - A Cappella,Premium,13-17,,,,
Justin Bieber,Pop,561046,31896.61,UK,2021,Pray,Free,45+,,,,
Justin Bieber,Pop,608016,37434.83,Brazil,2022,Someday At Christmas,Premium,25-34,,,,
SZA,r&b,267687,12602.14,South Korea,2019,No More Hiding,Free,25-34,,,,
SZA,r&b,135813,9466.29,Germany,2020,What Do I Do,Free,13-17,,,,
SZA,r&b,214000,7639.51,UK,2023,30 For 30 (with Kendrick Lamar),Premium,18-24,,,,
SZA,r&b,365453,13229.52,UK,2021,Diamond Boy (DTM),Free,13-17,,,,
SZA,r&b,264255,9830.68,Spain,2020,BMF,Free,45+,,,,
SZA,r&b,656082,22962.06,Mexico,2024,Scorsese Baby Daddy,Free,18-24,,,,
SZA,r&b,210387,9956.84,Germany,2019,Love Me 4 Me,Free,45+,,,,
SZA,r&b,172438,11079.28,Japan,2023,Chill Baby,Premium,45+,,,,
SZA,r&b,479079,27171.04,Netherlands,2024,My Turn,Free,45+,,,,
SZA,r&b,491368,22954.92,Japan,2023,Crybaby,Premium,13-17,,,,
SZA,r&b,358491,20057.41,South Africa,2024,Kitchen,Premium,25-34,,,,
SZA,r&b,102347,6026.76,South Korea,2021,Get Behind Me (Interlude),Free,13-17,,,,
SZA,r&b,993965,55556.5,Germany,2020,Drive,Free,25-34,,,,
SZA,r&b,409355,20495.51,Spain,2019,Another Life,Free,45+,,,,
SZA,r&b,450258,29017.61,India,2024,Saturn,Free,45+,,,,
SZA,r&b,385022,15770.73,Spain,2021,Joni (feat. Don Toliver),Premium,18-24,,,,
SZA,r&b,343316,18218.0,Japan,2022,Take You Down,Premium,35-44,,,,
SZA,r&b,320672,14232.4,Netherlands,2020,Open Arms (just SZA),Premium,13-17,,,,
SZA,r&b,514943,25052.34,Italy,2024,PSA,Free,18-24,,,,
SZA,r&b,623662,18805.03,South Africa,2019,SOS,Premium,13-17,,,,
SZA,r&b,747455,33758.2,UK,2022,SOS,Premium,45+,,,,
SZA,r&b,532565,32354.93,Brazil,2024,Kill Bill,Premium,35-44,,,,
SZA,r&b,86645,4021.75,USA,2021,Seek & Destroy,Premium,18-24,,,,
SZA,r&b,402395,18992.02,Japan,2022,Low,Free,13-17,,,,
SZA,r&b,532554,25190.46,Canada,2021,Love Language,Free,13-17,,,,
SZA,r&b,608819,35440.31,Italy,2024,Blind,Free,18-24,,,,
SZA,r&b,904590,54761.54,India,2019,Used (feat. Don Toliver),Free,18-24,,,,
SZA,r&b,501100,18382.02,Germany,2023,Snooze,Premium,18-24,,,,
SZA,r&b,775934,33381.77,South Africa,2022,Notice Me,Free,25-34,,,,
SZA,r&b,681325,25707.81,South Korea,2019,Gone Girl,Premium,35-44,,,,
SZA,r&b,640458,37046.61,Germany,2021,Smoking on my Ex Pack,Premium,35-44,,,,
SZA,r&b,669190,32090.05,USA,2019,Ghost in the Machine (feat. Phoebe Bridgers),Premium,45+,,,,
SZA,r&b,458753,29199.29,Mexico,2019,F2F,Premium,25-34,,,,
SZA,r&b,272277,11220.3,Japan,2024,Nobody Gets Me,Premium,25-34,,,,
SZA,r&b,902977,57111.84,Australia,2019,Conceited,Free,35-44,,,,
SZA,r&b,600219,27511.08,USA,2024,Special,Premium,35-44,,,,
SZA,r&b,239407,12260.52,Netherlands,2019,Too Late,Premium,25-34,,,,
SZA,r&b,186470,11446.33,Japan,2024,Far,Free,18-24,,,,
SZA,r&b,624416,38831.03,Germany,2024,Shirt,Free,18-24,,,,
SZA,r&b,924338,61852.62,Mexico,2020,Open Arms (feat. Travis Scott),Premium,13-17,,,,
SZA,r&b,673892,38331.22,Japan,2022,Supermodel,Premium,13-17,,,,
SZA,r&b,219578,6827.41,Germany,2020,Love Galore (feat. Travis Scott),Premium,13-17,,,,
SZA,r&b,691109,36200.7,Japan,2024,Doves In The Wind (feat. Kendrick Lamar),Free,45+,,,,
SZA,r&b,852620,43269.79,Spain,2024,Drew Barrymore,Free,25-34,,,,
SZA,r&b,570845,39140.05,USA,2023,Prom,Premium,25-34,,,,
SZA,r&b,950615,35772.43,Japan,2020,The Weekend,Premium,18-24,,,,
SZA,r&b,229723,9636.22,France,2021,Go Gina,Premium,18-24,,,,
SZA,r&b,709216,32608.29,France,2020,Garden (Say It Like Dat),Free,45+,,,,
SZA,r&b,449232,27049.65,Germany,2024,Broken Clocks,Free,13-17,,,,
SZA,r&b,782385,40339.41,Canada,2021,Anything,Free,13-17,,,,
SZA,r&b,839403,38624.48,Spain,2021,Wavy (Interlude) (feat. James Fauntleroy),Free,25-34,,,,
SZA,r&b,330625,17292.02,France,2021,Normal Girl,Free,25-34,,,,
SZA,r&b,974676,45953.57,Australia,2020,Pretty Little Birds (feat. Isaiah Rashad),Premium,25-34,,,,
SZA,r&b,443700,25229.62,Netherlands,2019,20 Something,Free,45+,,,,
SZA,r&b,60493,3707.75,India,2024,Love Galore (Alt Version),Free,35-44,,,,
SZA,r&b,760599,49549.35,Brazil,2021,2AM,Free,25-34,,,,
SZA,r&b,606393,25752.09,Germany,2020,Miles,Premium,18-24,,,,
SZA,r&b,727091,42202.63,USA,2019,Percolator,Premium,13-17,,,,
SZA,r&b,776025,23765.66,France,2022,Tread Carefully,Premium,13-17,,,,
SZA,r&b,235541,14943.28,UK,2021,Awkward,Free,13-17,,,,
SZA,r&b,966384,58301.49,Mexico,2023,Waving Through A Window - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,13-17,,,,
SZA,r&b,614626,27888.04,South Korea,2020,For Forever - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,25-34,,,,
SZA,r&b,722342,25456.64,Mexico,2023,Sincerely Me - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,45+,,,,
SZA,r&b,613466,40989.09,Germany,2023,Requiem - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,25-34,,,,
SZA,r&b,631074,42183.87,Japan,2020,If I Could Tell Her - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,25-34,,,,
SZA,r&b,917076,43982.62,USA,2021,The Anonymous Ones - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Premium,35-44,,,,
SZA,r&b,159062,9735.98,USA,2023,You Will Be Found - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Premium,25-34,,,,
SZA,r&b,797808,51588.11,UK,2019,Only Us - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,35-44,,,,
SZA,r&b,619034,28716.83,Netherlands,2023,Words Fail - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,25-34,,,,
SZA,r&b,588216,35281.28,Australia,2024,So Big / So Small - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,25-34,,,,
SZA,r&b,333617,20979.41,Germany,2024,A Little Closer - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Premium,35-44,,,,
SZA,r&b,298133,15236.78,Japan,2023,You Will Be Found (Sam Smith & Summer Walker Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Premium,13-17,,,,
SZA,r&b,600338,32610.95,Netherlands,2020,The Anonymous Ones (SZA Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,45+,,,,
SZA,r&b,555683,32840.16,Mexico,2020,Only Us (Carrie Underwood & Dan + Shay Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,45+,,,,
SZA,r&b,226106,11546.64,UK,2024,A Little Closer (FINNEAS Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,25-34,,,,
SZA,r&b,647042,20809.93,India,2024,Waving Through A Window (Tori Kelly Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Free,18-24,,,,
SZA,r&b,986639,52040.06,South Africa,2024,Black Panther,Free,45+,,,,
SZA,r&b,440863,21301.88,France,2023,All The Stars (with SZA),Free,35-44,,,,
SZA,r&b,251376,16189.04,South Africa,2023,X (with 2 Chainz & Saudi),Premium,18-24,,,,
SZA,r&b,476619,17526.62,South Korea,2022,The Ways (with Swae Lee),Premium,25-34,,,,
SZA,r&b,437006,13648.44,Germany,2023,Opps (with Yugen Blakrok),Free,35-44,,,,
SZA,r&b,903004,58396.23,Australia,2019,I Am,Free,35-44,,,,
SZA,r&b,620311,37897.4,Japan,2022,Paramedic!,Free,35-44,,,,
SZA,r&b,453145,20009.88,Italy,2021,Bloody Waters (with Anderson .Paak & James Blake),Premium,35-44,,,,
SZA,r&b,153676,4625.55,South Korea,2023,"King's Dead (with Kendrick Lamar, Future & James Blake)",Premium,45+,,,,
SZA,r&b,790902,43101.63,South Korea,2022,Redemption Interlude,Free,25-34,,,,
SZA,r&b,88378,4787.42,France,2021,Redemption (with Babes Wodumo),Premium,18-24,,,,
SZA,r&b,841109,34390.51,Australia,2020,Seasons (with Sjava & Reason),Free,18-24,,,,
SZA,r&b,881333,33783.81,Germany,2022,Big Shot (with Travis Scott),Free,35-44,,,,
SZA,r&b,838946,26923.97,Germany,2022,Pray For Me (with Kendrick Lamar),Premium,25-34,,,,
SZA,r&b,192419,12401.07,India,2020,Supermodel,Free,13-17,,,,
SZA,r&b,900193,41808.02,India,2020,Love Galore (feat. Travis Scott),Free,35-44,,,,
SZA,r&b,815460,37875.1,Spain,2019,Doves In The Wind (feat. Kendrick Lamar),Premium,45+,,,,
SZA,r&b,677215,43504.59,Italy,2023,Drew Barrymore,Premium,18-24,,,,
SZA,r&b,510857,20529.93,UK,2019,Prom,Free,35-44,,,,
SZA,r&b,613089,31850.92,Australia,2022,The Weekend,Premium,35-44,,,,
SZA,r&b,793947,52134.69,USA,2021,Go Gina,Free,35-44,,,,
SZA,r&b,162597,10313.72,Germany,2023,Garden (Say It Like Dat),Premium,45+,,,,
SZA,r&b,763728,40813.93,Mexico,2020,Broken Clocks,Premium,35-44,,,,
SZA,r&b,325970,9914.39,Australia,2023,Anything,Free,25-34,,,,
SZA,r&b,886647,41018.57,Netherlands,2019,Wavy (Interlude) (feat. James Fauntleroy),Premium,45+,,,,
SZA,r&b,217325,12680.55,UK,2022,Normal Girl,Free,13-17,,,,
SZA,r&b,388869,14117.73,Canada,2024,Pretty Little Birds (feat. Isaiah Rashad),Premium,45+,,,,
SZA,r&b,917835,37080.94,UK,2023,20 Something,Free,45+,,,,
SZA,r&b,898238,51784.93,Germany,2024,Ur,Premium,45+,,,,
SZA,r&b,461663,14765.81,Canada,2022,Childs Play (feat. Chance the Rapper),Premium,18-24,,,,
SZA,r&b,233741,14335.79,Australia,2023,Julia,Premium,45+,,,,
SZA,r&b,621576,27545.72,India,2021,Warm Winds (feat. Isaiah Rashad),Premium,13-17,,,,
SZA,r&b,805463,52466.63,India,2020,HiiiJack,Free,18-24,,,,
SZA,r&b,893239,45491.34,South Africa,2021,Green Mile,Premium,45+,,,,
SZA,r&b,270047,8795.0,France,2019,Babylon (feat. Kendrick Lamar),Free,35-44,,,,
SZA,r&b,277794,10715.4,UK,2020,Sweet November,Free,35-44,,,,
SZA,r&b,165987,8078.63,Germany,2019,Shattered Ring,Free,35-44,,,,
SZA,r&b,843091,42669.4,Brazil,2024,Omega,Premium,18-24,,,,
SZA,r&b,305634,14956.33,India,2024,Saturn,Premium,45+,,,,
SZA,r&b,344729,14554.19,Canada,2020,Saturn - Live,Free,35-44,,,,
SZA,r&b,699236,28600.14,Brazil,2024,Saturn - Sped Up,Premium,13-17,,,,
SZA,r&b,964381,30977.39,Canada,2019,Saturn - Acapella,Premium,13-17,,,,
SZA,r&b,911586,55598.79,Canada,2022,Saturn - Instrumental,Free,25-34,,,,
SZA,r&b,978524,58076.81,South Africa,2023,NO SZNS,Free,35-44,,,,
SZA,r&b,71893,3277.88,Netherlands,2024,Snooze (Acoustic) (feat. Justin Bieber),Premium,45+,,,,
Arijit Singh,hindi pop,836265,25336.64,Mexico,2022,Tum Hi Aana Melodic Progressive House Remix,Premium,13-17,,,,
Arijit Singh,hindi pop,101586,4582.15,South Korea,2022,Dekhte Dekhte Melodic Progressive House Remix,Free,45+,,,,
Arijit Singh,hindi pop,335398,10380.88,Canada,2021,Dilbar Afro Tech House Remix,Free,18-24,,,,
Arijit Singh,hindi pop,250077,13937.24,Spain,2023,Tere Bin Afro Tech House Remix,Free,13-17,,,,
Arijit Singh,hindi pop,815856,42263.86,Canada,2021,Arjan Vailly Tech House Remix,Premium,13-17,,,,
Arijit Singh,hindi pop,129784,4212.94,Japan,2022,Tumse Milke Dil Ka Tribal House Remix,Free,13-17,,,,
Arijit Singh,hindi pop,680704,21996.95,Mexico,2024,Tujhe Kitna Chahne Lage Melodic Progressive House Remix,Premium,13-17,,,,
Arijit Singh,hindi pop,237544,14043.75,USA,2022,Tera Ban Jaunga Melodic Afro House Remix,Premium,13-17,,,,
Arijit Singh,hindi pop,676695,21497.17,Mexico,2021,10 Miliion Images,Premium,25-34,,,,
Arijit Singh,hindi pop,451457,20378.49,UK,2022,Dube 37,Premium,45+,,,,
Arijit Singh,hindi pop,909923,46955.91,Spain,2024,Kabelo Mabalane,Free,18-24,,,,
Arijit Singh,hindi pop,97506,3680.56,Mexico,2020,Chidimma Adetshina,Free,35-44,,,,
Arijit Singh,hindi pop,636526,25210.59,South Korea,2022,Cape Town,Premium,13-17,,,,
Arijit Singh,hindi pop,608170,23110.07,Italy,2021,Real Me,Free,45+,,,,
Arijit Singh,hindi pop,498054,24352.06,France,2021,"Tainu Khabar Nahi - From ""Munjya""",Free,13-17,,,,
Arijit Singh,hindi pop,903951,48050.93,Canada,2020,Apna Bana Le,Free,13-17,,,,
Arijit Singh,hindi pop,748234,25669.55,Italy,2019,"Hazaar Baar - From ""Baby John""",Premium,45+,,,,
Arijit Singh,hindi pop,194742,12141.71,Mexico,2024,"Pal Pal Dil Ke Paas - Title Track - From ""Pal Pal Dil Ke Paas""",Free,35-44,,,,
Arijit Singh,hindi pop,550504,34921.05,UK,2020,"Ajeeb-O-Gareeb - From ""Azaad""",Free,35-44,,,,
Arijit Singh,hindi pop,783776,34076.76,South Korea,2023,Zaalima,Premium,45+,,,,
Arijit Singh,hindi pop,465085,20600.24,Germany,2019,Phir Bhi Tumko Chaahunga,Premium,35-44,,,,
Arijit Singh,hindi pop,74788,3721.76,France,2022,"Zaroorat Se Zyada - From ""Vedaa""",Free,35-44,,,,
Arijit Singh,hindi pop,104087,5598.54,South Korea,2022,Ve Maahi,Free,13-17,,,,
Arijit Singh,hindi pop,228148,12378.59,Japan,2020,Qaafirana,Free,45+,,,,
Arijit Singh,hindi pop,366371,24388.85,Spain,2021,Teri Meri Kahaani,Premium,35-44,,,,
Arijit Singh,hindi pop,372008,22263.13,Japan,2022,Dil Jhoom,Free,35-44,,,,
Arijit Singh,hindi pop,834934,41574.6,South Africa,2022,Kalank - Title Track,Premium,45+,,,,
Arijit Singh,hindi pop,299300,12108.23,India,2019,"Main Parwaana - From ""Pippa""",Premium,35-44,,,,
Arijit Singh,hindi pop,609997,34005.91,Australia,2022,"Mast Malang Jhoom - From ""Bade Miyan Chote Miyan""",Free,18-24,,,,
Arijit Singh,hindi pop,768544,44376.63,Japan,2023,Dekha Hazaro Dafaa,Free,25-34,,,,
Arijit Singh,hindi pop,318850,18250.17,South Africa,2020,"Tera Hua - From ""Bad Boy""",Free,18-24,,,,
Arijit Singh,hindi pop,220747,10823.9,Germany,2021,La Ilaaj,Free,13-17,,,,
Arijit Singh,hindi pop,940629,55105.26,Spain,2024,Mahi Aaja - Unplugged,Premium,25-34,,,,
Arijit Singh,hindi pop,719214,27916.92,Netherlands,2023,Wo Ladki,Free,18-24,,,,
Arijit Singh,hindi pop,363378,13767.69,Germany,2023,Gospel Avenue,Free,25-34,,,,
Arijit Singh,hindi pop,451290,23878.51,South Africa,2023,Intwengamandla,Free,35-44,,,,
Arijit Singh,hindi pop,630606,33949.61,India,2024,Epic,Premium,35-44,,,,
Arijit Singh,hindi pop,197078,12752.19,Mexico,2023,Ewe Mzalwane,Premium,25-34,,,,
Arijit Singh,hindi pop,717642,43323.76,Spain,2020,Kumane Ukwenzeka,Free,25-34,,,,
Arijit Singh,hindi pop,985120,31651.44,South Korea,2023,Suvuma,Premium,18-24,,,,
Arijit Singh,hindi pop,559480,35701.22,South Korea,2019,Umthandeleko,Premium,13-17,,,,
Arijit Singh,hindi pop,244218,14775.29,France,2023,"Shayad (From ""Love Aaj Kal"")",Free,13-17,,,,
Arijit Singh,hindi pop,648991,29834.06,Spain,2021,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",Free,45+,,,,
Arijit Singh,hindi pop,518919,30931.42,Italy,2023,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",Premium,35-44,,,,
Arijit Singh,hindi pop,706753,40325.69,India,2019,"Pal (From ""Jalebi"")",Premium,35-44,,,,
Arijit Singh,hindi pop,397439,17676.74,India,2021,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",Premium,25-34,,,,
Arijit Singh,hindi pop,823177,46460.86,Mexico,2020,"Hawayein (From ""Jab Harry Met Sejal"")",Premium,13-17,,,,
Arijit Singh,hindi pop,242498,9455.18,USA,2021,"Samjhawan (From ""Humpty Sharma Ki Dulhania"")",Free,13-17,,,,
Arijit Singh,hindi pop,822858,36791.41,Canada,2023,"Bandeya (From ""Dil Juunglee"") - From ""Dil Juunglee""",Premium,35-44,,,,
Arijit Singh,hindi pop,593531,36525.25,Mexico,2022,"Khamoshiyan (From ""Khamoshiyan"")",Premium,25-34,,,,
Arijit Singh,hindi pop,255552,10079.35,India,2023,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Free,35-44,,,,
Arijit Singh,hindi pop,154921,9244.99,USA,2024,"Enna Sona (From ""OK Jaanu"")",Free,18-24,,,,
Arijit Singh,hindi pop,541626,18407.64,Germany,2019,"Tu Har Lamha (From ""Khamoshiyan"")",Premium,35-44,,,,
Arijit Singh,hindi pop,203339,9567.85,Germany,2022,"Baatein Ye Kabhi Na (From ""Khamoshiyan"") - Male",Premium,45+,,,,
Arijit Singh,hindi pop,392399,13071.33,Italy,2022,"Muskurane (From ""Citylights"") - Romantic",Premium,25-34,,,,
Arijit Singh,hindi pop,56118,3756.25,UK,2023,"Mareez - E - Ishq (From ""Zid"")",Premium,25-34,,,,
Arijit Singh,hindi pop,972365,33685.4,Spain,2019,"Janam Janam (From ""Dilwale"")",Free,35-44,,,,
Arijit Singh,hindi pop,969552,56734.29,UK,2021,"Saanson Ko (From ""Zid"")",Free,25-34,,,,
Arijit Singh,hindi pop,56147,3111.21,South Africa,2020,"Shayad (From ""Love Aaj Kal"")",Premium,45+,,,,
Arijit Singh,hindi pop,145762,9090.3,Germany,2021,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",Free,45+,,,,
Arijit Singh,hindi pop,351512,15977.39,South Korea,2021,"Teri Khushboo (From ""Mr. X"") - Male",Free,25-34,,,,
Arijit Singh,hindi pop,597110,25094.15,USA,2023,"Pal (From ""Jalebi"")",Premium,25-34,,,,
Arijit Singh,hindi pop,136607,4639.77,India,2023,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",Free,25-34,,,,
Arijit Singh,hindi pop,192208,12715.79,Italy,2024,"Shayad (Aaj Kal) (From ""Love Aaj Kal"") - From ""Love Aaj Kal""",Premium,18-24,,,,
Arijit Singh,hindi pop,973406,32332.45,Australia,2023,"Hawayein (From ""Jab Harry Met Sejal"")",Premium,13-17,,,,
Arijit Singh,hindi pop,167074,5727.46,Netherlands,2019,"Samjhawan (From ""Humpty Sharma Ki Dulhania"")",Free,35-44,,,,
Arijit Singh,hindi pop,868829,33989.41,Spain,2021,"Ae Zindagi Gale Laga Le (From ""Dear Zindagi"") - Take, 1",Free,35-44,,,,
Arijit Singh,hindi pop,821304,45877.05,Canada,2019,"Bandeya (From ""Dil Juunglee"") - From ""Dil Juunglee""",Premium,35-44,,,,
Arijit Singh,hindi pop,230299,8975.08,Netherlands,2023,"Khamoshiyan (From ""Khamoshiyan"")",Premium,35-44,,,,
Arijit Singh,hindi pop,302736,14186.12,Australia,2020,"Rasiya Reprise (From ""Brahmastra"")",Free,13-17,,,,
Arijit Singh,hindi pop,678609,26305.66,South Africa,2022,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Premium,35-44,,,,
Arijit Singh,hindi pop,874361,51343.41,USA,2022,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",Premium,18-24,,,,
Arijit Singh,hindi pop,858034,31856.58,Italy,2024,"Phir Le Aya Dil (From ""Barfi!"") - Reprise",Premium,25-34,,,,
Arijit Singh,hindi pop,119371,7116.34,Japan,2019,"Enna Sona (From ""OK Jaanu"")",Free,13-17,,,,
Arijit Singh,hindi pop,473629,16047.43,UK,2023,"Daayre (From ""Dilwale"")",Premium,45+,,,,
Arijit Singh,hindi pop,636352,42492.94,France,2023,"Tu Har Lamha (From ""Khamoshiyan"")",Free,45+,,,,
Arijit Singh,hindi pop,60811,2804.86,India,2022,"Baatein Ye Kabhi Na (From ""Khamoshiyan"") - Male",Free,18-24,,,,
Arijit Singh,hindi pop,122413,4420.25,Germany,2019,"Saanson Ko (From ""Zid"")",Premium,18-24,,,,
Arijit Singh,hindi pop,814681,44055.87,UK,2021,"Muskurane (From ""Citylights"") - Romantic",Premium,45+,,,,
Arijit Singh,hindi pop,878620,54982.61,France,2021,Bairiya - Trending Version,Premium,13-17,,,,
Arijit Singh,hindi pop,195807,8058.09,Mexico,2024,"Mareez - E - Ishq (From ""Zid"")",Premium,45+,,,,
Arijit Singh,hindi pop,268065,9355.0,UK,2023,"Janam Janam (From ""Dilwale"")",Premium,45+,,,,
Arijit Singh,hindi pop,382823,13154.0,Australia,2020,"Mera Pyar Tera Pyar (From ""Jalebi"")",Free,45+,,,,
Arijit Singh,hindi pop,902967,61990.71,South Korea,2021,"Bulleya (From ""Ae Dil Hai Mushkil"") - Reprise",Premium,45+,,,,
Arijit Singh,hindi pop,661169,35614.5,Mexico,2020,"Bulleya (From ""Ae Dil Hai Mushkil"") - Reprise",Free,18-24,,,,
Arijit Singh,hindi pop,640324,40305.61,South Korea,2023,"Phir Le Aya Dil (From ""Barfi!"") - Reprise",Premium,35-44,,,,
Arijit Singh,hindi pop,790966,37839.45,Brazil,2022,"Channa Mereya (From ""Ae Dil Hai Mushkil"") - Unplugged",Premium,45+,,,,
Arijit Singh,hindi pop,479936,32473.87,UK,2020,"Khamoshiyan (From ""Khamoshiyan"") - Unplugged",Premium,35-44,,,,
Arijit Singh,hindi pop,728695,46985.6,Canada,2020,"Rasiya Reprise (From ""Brahmastra"")",Free,13-17,,,,
Arijit Singh,hindi pop,186906,9249.2,Canada,2022,"Deva Deva (From ""Brahmastra"") - Film Version",Premium,35-44,,,,
